Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,magnetic_field.x,magnetic_field.y,magnetic_field.z
1646352655.0962648,18030,1646352655,90771913,,0.01283147276347383,-0.006777543720135259,-0.9990392312580344,0.041352540613576426,0.00556,0.005216,-0.039763,0.449,0.025,-9.69,-3.3339999999999996e-05,3.61e-06,1.657e-05
1646352655.1208014,18031,1646352655,115752935,,0.012829466624470064,-0.0068095210319165265,-0.9990577156528357,0.04089885088832147,0.004525,-0.003739,-0.040945,0.667,-0.145,-9.921,-3.3600000000000004e-05,3.7900000000000006e-06,1.6950000000000002e-05
1646352655.1457853,18032,1646352655,140879154,,0.012827732601492427,-0.006840938199656481,-0.9990742276269682,0.04048874575027082,0.00307,-0.002155,-0.039635,0.662,-0.262,-9.867,-3.3260000000000003e-05,3.34e-06,1.697e-05
1646352655.170558,18033,1646352655,165789604,,0.01281765516249413,-0.006890703150757831,-0.9990923049840182,0.04003488538693515,0.005871,0.000632,-0.039582,0.677,-0.256,-9.989,-3.368e-05,3.6200000000000005e-06,1.734e-05
1646352655.1952617,18034,1646352655,190775394,,0.01278993362198235,-0.006932100699912701,-0.9991094111825375,0.03960742435850665,0.003327,0.000274,-0.040906,0.734,-0.297,-9.65,-3.3860000000000004e-05,3.2599999999999997e-06,1.704e-05
1646352655.2215934,18035,1646352655,215986251,,0.01277095882540173,-0.0069730208208240805,-0.9991258842822663,0.039188607381373454,0.001926,-0.000858,-0.041288,0.466,-0.188,-9.246,-3.403e-05,3.6200000000000005e-06,1.712e-05
1646352655.245125,18036,1646352655,240878105,,0.0127432328874667,-0.007014266221809049,-0.999142286401947,0.03876985437727221,0.002694,-0.003267,-0.042183,0.481,-0.158,-9.103,-3.5060000000000007e-05,4.09e-06,1.7160000000000002e-05
1646352655.2701752,18037,1646352655,265792369,,0.012724158665222427,-0.0070645388560884766,-0.999160350172959,0.0382985994425822,0.002442,-0.005758,-0.044625,0.351,-0.27,-8.965,-3.489e-05,3.82e-06,1.687e-05
1646352655.2952816,18038,1646352655,290762186,,0.012714687288289213,-0.007140732688019727,-0.9991782269879627,0.03781821488424331,0.005835,-0.005051,-0.04657,0.409,-0.275,-9.252,-3.454e-05,4.17e-06,1.679e-05
1646352655.3211112,18039,1646352655,316100597,,0.012714779506351434,-0.007242861357358505,-0.9991958984804596,0.037328699432074355,0.008241,-0.004606,-0.049311,0.467,-0.403,-9.383,-3.532e-05,4.01e-06,1.7140000000000002e-05
1646352655.34622,18040,1646352655,340831279,,0.012714197910471245,-0.007345990325900048,-0.9992162112049874,0.03676069725638076,0.009182,-0.001676,-0.055528,0.543,-0.418,-9.844,-3.549e-05,4.1900000000000005e-06,1.743e-05
1646352655.3705933,18041,1646352655,365906000,,0.012722028195685254,-0.0074491363750704915,-0.9992370330390821,0.03616645087793738,0.008016,0.0,-0.053918,0.596,-0.433,-9.858,-3.481e-05,3.4500000000000004e-06,1.659e-05
1646352655.3951197,18042,1646352655,390776872,,0.012702808767279883,-0.007545286485158449,-0.9992600472336375,0.03551148129699961,0.007896,-0.001531,-0.058997,0.585,-0.45,-9.902,-3.507e-05,3.6400000000000003e-06,1.7160000000000002e-05
1646352655.4205427,18043,1646352655,415875911,,0.012691685183948405,-0.007632720522713529,-0.9992834971463791,0.03483037518483238,0.007873,-0.002047,-0.061968,0.625,-0.369,-9.714,-3.558e-05,4.01e-06,1.772e-05
1646352655.4457614,18044,1646352655,440969228,,0.01268830403573814,-0.007702844794936004,-0.9993076967150406,0.03411451903284204,0.004057,-0.002586,-0.065172,0.477,-0.457,-9.499,-3.567e-05,4.2000000000000004e-06,1.762e-05
1646352655.472161,18045,1646352655,465864181,,0.012675681247853475,-0.007764761730247149,-0.9993321361686174,0.03338139003760924,0.00348,0.000308,-0.066684,0.525,-0.372,-9.522,-3.49e-05,3.55e-06,1.7080000000000002e-05
1646352655.496217,18046,1646352655,491271257,,0.012680348117377675,-0.007826201532394028,-0.9993561080517529,0.03263937255600176,0.002976,-0.002082,-0.067194,0.366,-0.391,-9.119,-3.558e-05,4.1000000000000006e-06,1.743e-05
1646352655.5205805,18047,1646352655,515885829,,0.012684236685649991,-0.007870431386940628,-0.9993802202697643,0.03188011579407079,0.001097,-0.003022,-0.069473,0.378,-0.37,-9.183,-3.61e-05,3.84e-06,1.74e-05
1646352655.5463233,18048,1646352655,540944576,,0.012679471792531842,-0.007933051795209393,-0.9994053503417619,0.03106836642852317,0.004815,-0.001596,-0.072614,0.351,-0.429,-9.066,-3.523e-05,4.4600000000000005e-06,1.7440000000000002e-05
1646352655.5708082,18049,1646352655,566001653,,0.012674683350389309,-0.007995558989825964,-0.9994295542522433,0.030265318857891216,0.004375,-0.002717,-0.073176,0.454,-0.432,-9.461,-3.5060000000000007e-05,3.910000000000001e-06,1.7160000000000002e-05
1646352655.5968611,18050,1646352655,590830326,,0.012677729613368875,-0.008040803413199384,-0.9994541722074939,0.029427509397737715,0.00246,-0.001555,-0.075228,0.458,-0.461,-9.538,-3.516e-05,3.2800000000000004e-06,1.677e-05
1646352655.6203387,18051,1646352655,615776538,,0.012680459443091903,-0.008077336418059158,-0.9994781570878005,0.028589789944584613,0.002714,0.002024,-0.077109,0.455,-0.381,-9.628,-3.473e-05,3.36e-06,1.659e-05
1646352655.644711,18052,1646352655,640711784,,0.01268236994538191,-0.00809687772114662,-0.9995025486528893,0.027717382634652187,0.001763,-8.5e-05,-0.080337,0.57,-0.416,-9.765,-3.447e-05,3.36e-06,1.631e-05
1646352655.6700823,18053,1646352655,665852069,,0.01267515774620664,-0.008108163316775552,-0.9995268244307085,0.02682769664359795,8.4e-05,-0.002255,-0.082105,0.514,-0.449,-9.565,-3.463e-05,3.910000000000001e-06,1.758e-05
1646352655.6961691,18054,1646352655,691082239,,0.012676813598430965,-0.008128047648052807,-0.9995503569470723,0.025929079532481927,0.002457,-0.002862,-0.084138,0.54,-0.37,-9.643,-3.447e-05,2.9e-06,1.6610000000000002e-05
1646352655.7215984,18055,1646352655,715913295,,0.012677941382509507,-0.008139661124424234,-0.9995740256086633,0.024995660574840133,0.000354,-0.0026,-0.08634,0.507,-0.449,-9.397,-3.403e-05,3.2599999999999997e-06,1.713e-05
1646352655.7457943,18056,1646352655,741022825,,0.012670398953763977,-0.008169494731194235,-0.9995978361040675,0.024018459614536126,0.000504,-0.000925,-0.088642,0.555,-0.327,-9.455,-3.3520000000000004e-05,2.9800000000000003e-06,1.637e-05
1646352655.770789,18057,1646352655,765829324,,0.012679698450309262,-0.008190745438487535,-0.9996215525886644,0.022997576754932157,0.001263,-0.002815,-0.092796,0.404,-0.397,-9.143,-3.369e-05,3.0700000000000003e-06,1.626e-05
1646352655.7944295,18058,1646352655,790858983,,0.012663060756962613,-0.008221217578162283,-0.9996442845864325,0.021985512672614883,0.000785,-0.003238,-0.093645,0.559,-0.308,-9.409,-3.344e-05,2.7e-06,1.618e-05
1646352655.822259,18059,1646352655,816132307,,0.01268032824390623,-0.008234362697733939,-0.9996671676525526,0.020903551471275032,-0.000948,-0.000103,-0.0963,0.441,-0.337,-9.126,-3.3350000000000004e-05,2.52e-06,1.688e-05
1646352655.8458314,18060,1646352655,840883970,,0.0126885702680932,-0.008248172563112003,-0.9996896780873559,0.019786747067664326,-0.001339,-0.001052,-0.097373,0.532,-0.279,-9.335,-3.3260000000000003e-05,3.06e-06,1.648e-05
1646352655.8708978,18061,1646352655,865915298,,0.012705502441479161,-0.008252900452667699,-0.9997105785537108,0.018687401361150806,-0.002258,-0.003019,-0.097613,0.504,-0.347,-9.146,-3.309e-05,2.88e-06,1.679e-05
1646352655.8957825,18062,1646352655,890881538,,0.012696357050956234,-0.00827592257745389,-0.9997309100134463,0.01756186740677946,0.000913,-0.003609,-0.099642,0.577,-0.277,-9.304,-3.318e-05,2.43e-06,1.679e-05
1646352655.920344,18063,1646352655,915834188,,0.012704262683444106,-0.008299198299231684,-0.9997504737433446,0.0163925369366097,0.001457,-0.004088,-0.09849,0.518,-0.3,-9.167,-3.3350000000000004e-05,2.7e-06,1.718e-05
1646352655.9431171,18064,1646352655,940883636,,0.012703697117688663,-0.00832219508822033,-0.9997682460125307,0.015258158915269777,-0.000507,-0.003148,-0.100486,0.62,-0.408,-9.388,-3.3350000000000004e-05,2.7e-06,1.658e-05
1646352655.972717,18065,1646352655,965787649,,0.012703117953194941,-0.008336254782933492,-0.9997845571248398,0.014141321902456478,-0.001925,-0.002645,-0.09879,0.67,-0.288,-9.319,-3.3260000000000003e-05,2.7e-06,1.6780000000000002e-05
1646352655.9961474,18066,1646352655,990971326,,0.012702385410585134,-0.00836832761506352,-0.9998000419927614,0.012980621290226825,-0.000605,-0.003745,-0.101795,0.665,-0.29,-9.312,-3.336e-05,2.25e-06,1.669e-05
1646352656.0209117,18067,1646352656,15834093,,0.012710350276076646,-0.008409140859440589,-0.9998140996321662,0.011810991600466992,-5.7e-05,-0.0024,-0.101445,0.624,-0.371,-9.367,-3.3260000000000003e-05,2.6100000000000004e-06,1.6289999999999998e-05
1646352656.0455804,18068,1646352656,41037321,,0.01270069391904198,-0.008441448492308467,-0.9998270802899335,0.010641608911868196,-0.00192,-0.002653,-0.102544,0.734,-0.404,-9.37,-3.3520000000000004e-05,2.9800000000000003e-06,1.677e-05
1646352656.0715475,18069,1646352656,66452980,,0.012690510231718768,-0.008447901534917781,-0.9998391620811996,0.009446368533973107,-0.001723,-0.000463,-0.103723,0.727,-0.287,-9.521,-3.351e-05,3.34e-06,1.666e-05
1646352656.096784,18070,1646352656,91259956,,0.012671675951650264,-0.008463141529340683,-0.9998498505030095,0.008251079513632588,-0.000878,-0.0029,-0.105728,0.747,-0.361,-9.558,-3.3520000000000004e-05,2.71e-06,1.657e-05
1646352656.1219757,18071,1646352656,116116285,,0.01265261398329444,-0.00846984397726541,-0.9998593068490459,0.007038438018193505,0.001092,-0.003253,-0.109237,0.766,-0.308,-9.715,-3.3700000000000006e-05,2.53e-06,1.706e-05
1646352656.145916,18072,1646352656,140942335,,0.012633207979987297,-0.008468228141562294,-0.9998675690102223,0.005790993858148192,-1.1e-05,-0.000943,-0.109234,0.644,-0.377,-9.631,-3.309e-05,2.52e-06,1.66e-05
1646352656.1711118,18073,1646352656,166004180,,0.01260495736099575,-0.008484399701355155,-0.9998743544832454,0.004517217987691124,0.003284,-0.002286,-0.11332,0.71,-0.368,-9.657,-3.3350000000000004e-05,2.6100000000000004e-06,1.6780000000000002e-05
1646352656.1973855,18074,1646352656,191316127,,0.012602594096313355,-0.008509587998562886,-0.9998792272096165,0.0032081971320810023,0.000684,-0.00245,-0.114174,0.77,-0.435,-9.558,-3.3350000000000004e-05,2.34e-06,1.639e-05
1646352656.2203197,18075,1646352656,215973377,,0.012591221061250518,-0.008526407100792166,-0.9998826194781095,0.0018731790443755685,0.004119,-0.005201,-0.116727,0.716,-0.358,-9.476,-3.353e-05,2.25e-06,1.658e-05
1646352656.246085,18076,1646352656,241207122,,0.012579895360020929,-0.008534375586754149,-0.9998842990389919,0.0005469930336259668,0.002388,-0.005136,-0.119341,0.669,-0.382,-9.342,-3.3700000000000006e-05,2.4400000000000004e-06,1.607e-05
1646352656.27158,18077,1646352656,266160726,,-0.012577296308788755,0.008542333969763904,0.9998841097289524,0.0007792685355471633,4.4e-05,-0.005131,-0.117689,0.754,-0.344,-9.475,-3.378e-05,2.53e-06,1.696e-05
1646352656.295944,18078,1646352656,290885925,,-0.012574958394381452,0.008532520043826944,0.9998823649472706,0.002079132158938799,-0.002345,-0.002233,-0.119012,0.682,-0.295,-9.282,-3.3610000000000005e-05,2.6200000000000003e-06,1.696e-05
1646352656.32107,18079,1646352656,316079139,,-0.012554963209940075,0.008531713561582215,0.9998789866001242,0.003405131129501277,-0.000749,-0.003739,-0.120149,0.796,-0.273,-9.248,-3.3610000000000005e-05,2.4400000000000004e-06,1.687e-05
1646352656.3460429,18080,1646352656,340925455,,-0.012552592295466354,0.008530728840806516,0.999873711518055,0.004713820872412105,-0.00331,-0.003997,-0.119164,0.723,-0.245,-9.395,-3.379e-05,2.53e-06,1.636e-05
1646352656.3712997,18081,1646352656,366262435,,-0.012524143401683462,0.008529491176220382,0.9998671065392868,0.006013557439950386,-0.002126,-0.002289,-0.118792,0.774,-0.221,-9.434,-3.378e-05,2.89e-06,1.6950000000000002e-05
1646352656.3961408,18082,1646352656,391225099,,-0.01247784216610596,0.00854595642036696,0.9998586265923106,0.0073482591596333085,-0.000405,-0.0054,-0.117103,0.714,-0.287,-9.504,-3.369e-05,2.9800000000000003e-06,1.725e-05
1646352656.4206548,18083,1646352656,415800571,,-0.012431744395226199,0.008553370922502556,0.9998485898357717,0.008665389810760038,0.000878,-0.009985,-0.117075,0.718,-0.268,-9.712,-3.387e-05,2.53e-06,1.6950000000000002e-05
1646352656.4459321,18084,1646352656,440867900,,-0.012385972120920824,0.008543012152060471,0.9998371400317584,0.009964840746510707,-0.002192,-0.007388,-0.11756,0.698,-0.389,-9.68,-3.362e-05,2.07e-06,1.687e-05
1646352656.4713714,18085,1646352656,465995788,,-0.012340346122167412,0.008523823705085384,0.9998240738980232,0.011264170674759162,-0.001727,-0.006258,-0.115716,0.586,-0.45,-9.526,-3.379e-05,2.26e-06,1.7160000000000002e-05
1646352656.4963307,18086,1646352656,491218328,,-0.012277815295219248,0.008460797612663846,0.9998097952789117,0.012571532113257679,-0.001335,-0.009191,-0.118612,0.61,-0.321,-9.542,-3.3700000000000006e-05,2.35e-06,1.686e-05
1646352656.5207434,18087,1646352656,515896320,,-0.012223685016250433,0.008424129602191341,0.9997932269415781,0.013896723600009155,-0.001547,-0.006901,-0.117122,0.661,-0.372,-9.615,-3.396e-05,2.4400000000000004e-06,1.6850000000000003e-05
1646352656.5461292,18088,1646352656,541031360,,-0.012178650878306994,0.00836150246189691,0.999774742441811,0.015239098227070804,-0.003063,-0.0077,-0.118645,0.586,-0.368,-9.521,-3.405e-05,2.08e-06,1.705e-05
1646352656.5710776,18089,1646352656,565815925,,-0.012151545820601498,0.00829863127380336,0.9997548097363044,0.016546693394061045,-0.004316,-0.002486,-0.119306,0.589,-0.372,-9.488,-3.378e-05,2.71e-06,1.705e-05
1646352656.5955074,18090,1646352656,590900659,,-0.012115698638208746,0.008227353744113555,0.9997325604230343,0.017897712895265032,-0.002499,-0.004886,-0.120295,0.515,-0.258,-9.359,-3.396e-05,2.17e-06,1.6950000000000002e-05
1646352656.6209214,18091,1646352656,615795135,,-0.012097464042799311,0.008173352949118043,0.999708789539572,0.019214155787492197,-0.003897,-0.003751,-0.117087,0.547,-0.246,-9.435,-3.396e-05,1.99e-06,1.705e-05
1646352656.6458387,18092,1646352656,640805482,,-0.012070178677162539,0.00810295723063296,0.9996813745247466,0.020634977565609412,-0.004183,-0.00551,-0.118668,0.563,-0.209,-9.552,-3.405e-05,2.26e-06,1.665e-05
1646352656.6717744,18093,1646352656,665927171,,-0.012059881527510492,0.00804234245204746,0.9996502965781793,0.022117064375378154,-0.002535,-0.003245,-0.118627,0.632,-0.18,-9.732,-3.405e-05,2.08e-06,1.705e-05
1646352656.6965432,18094,1646352656,691161394,,-0.012049654499875793,0.007990333228783219,0.9996171513970318,0.023590486095256373,-0.000705,-0.003385,-0.117078,0.551,-0.147,-9.687,-3.422e-05,2.08e-06,1.664e-05
1646352656.7206104,18095,1646352656,715926885,,-0.01204796206346038,0.00795586939115654,0.9995818011644463,0.02505540926006904,-0.000781,-0.000161,-0.1153,0.571,-0.123,-9.704,-3.379e-05,1.8e-06,1.6669999999999998e-05
1646352656.7456446,18096,1646352656,740808963,,-0.012020666951820892,0.007911691068260802,0.9995453899000345,0.026493815128477743,0.000513,-0.001881,-0.114216,0.562,-0.084,-9.675,-3.353e-05,2.43e-06,1.677e-05
1646352656.7711468,18097,1646352656,766334772,,-0.012002939422443697,0.007849933935668641,0.9995076643858992,0.02790585630779346,-0.002723,-4.8e-05,-0.112132,0.548,-0.085,-9.797,-3.362e-05,2.07e-06,1.668e-05
1646352656.7957392,18098,1646352656,790916204,,-0.011959516131088359,0.00778696233059863,0.9994692854076003,0.029282771699298455,-0.003823,-0.004593,-0.110767,0.422,-0.065,-9.438,-3.379e-05,2.17e-06,1.637e-05
1646352656.8214297,18099,1646352656,815969944,,-0.011916758779247328,0.007714852288747463,0.9994298717377768,0.030633370571501013,-0.004858,-0.003877,-0.106497,0.472,-0.021,-9.602,-3.379e-05,1.8e-06,1.687e-05
1646352656.845413,18100,1646352656,840761423,,-0.01185655154888717,0.007659010976558501,0.9993901002187661,0.03194040264233159,-0.001779,-0.003939,-0.102952,0.442,-0.076,-9.52,-3.362e-05,1.53e-06,1.639e-05
1646352656.8709147,18101,1646352656,865869283,,-0.011787698987917605,0.007611148974779531,0.99934952230703,0.03322127072471505,-0.002059,-0.005632,-0.099955,0.446,-0.059,-9.455,-3.371e-05,1.8e-06,1.588e-05
1646352656.8956358,18102,1646352656,890935659,,-0.011717748761811567,0.007606316858823642,0.9993081678614713,0.03446772335312849,0.000754,-0.008891,-0.098115,0.251,-0.131,-9.154,-3.354e-05,1.7100000000000001e-06,1.609e-05
1646352656.921559,18103,1646352656,915769100,,-0.0116393740152186,0.007600605527129074,0.999266606773052,0.03567918659983167,0.00143,-0.006416,-0.096847,0.365,-0.135,-9.405,-3.371e-05,1.62e-06,1.5790000000000003e-05
1646352656.94611,18104,1646352656,941133260,,-0.011569816594097736,0.007594934696642158,0.9992237881251398,0.03688194078107082,0.001262,-0.005626,-0.095088,0.465,-0.167,-9.474,-3.354e-05,1.62e-06,1.639e-05
1646352656.9715059,18105,1646352656,965918302,,-0.011492433108908177,0.007571036601369331,0.9991807517464995,0.03805822808957505,0.000615,-0.005835,-0.09489,0.517,-0.24,-9.764,-3.328e-05,1.61e-06,1.561e-05
1646352656.9966257,18106,1646352656,991260528,,-0.011407087584192977,0.007529187504672683,0.9991365603505123,0.03923421286725595,-0.002797,-0.009326,-0.09376,0.517,-0.235,-9.457,-3.328e-05,1.61e-06,1.611e-05
1646352657.0208094,18107,1646352657,15750169,,-0.011357919820847611,0.007462198256565188,0.9990914608968624,0.04039264806244123,-0.004415,-0.004433,-0.092046,0.355,-0.216,-9.294,-3.337e-05,1.34e-06,1.611e-05
1646352657.0463285,18108,1646352657,41311502,,-0.011300695981506962,0.00738582823671523,0.9990459031642018,0.04153344655112681,-0.007929,-0.005673,-0.089517,0.275,-0.133,-9.102,-3.345000000000001e-05,1.7100000000000001e-06,1.59e-05
1646352657.0715086,18109,1646352657,66480398,,-0.011261660971004436,0.007301066385013544,0.9990000061748143,0.0426480607359456,-0.00504,-0.00587,-0.087766,0.201,-0.166,-9.055,-3.319e-05,1.8800000000000002e-06,1.631e-05
1646352657.0974424,18110,1646352657,91091871,,-0.01120513834639707,0.007223987351903947,0.9989537615352422,0.043745184831798935,-0.002893,-0.005301,-0.087347,0.354,-0.073,-9.43,-3.311e-05,1.52e-06,1.622e-05
1646352657.120493,18111,1646352657,115786314,,-0.011148594732950864,0.007155218006227385,0.9989074124785736,0.04481621342911813,-0.00459,-0.006129,-0.084023,0.407,-0.162,-9.498,-3.337e-05,1.25e-06,1.591e-05
1646352657.1456265,18112,1646352657,140795707,,-0.011065784661168827,0.007093661690622885,0.9988609505184473,0.04586970572213813,-0.002509,-0.005091,-0.083225,0.443,-0.061,-9.83,-3.311e-05,1.25e-06,1.533e-05
1646352657.1709695,18113,1646352657,165900707,,-0.01097429825791451,0.007039767600552015,0.9988154521480274,0.046879622440972366,-0.001441,-0.007811,-0.079976,0.507,-0.083,-9.51,-3.32e-05,1.07e-06,1.553e-05
1646352657.1965928,18114,1646352657,191091537,,-0.010865683136360917,0.006984577652748809,0.9987703748101364,0.047863253197131556,-0.001532,-0.010864,-0.077629,0.371,0.109,-9.41,-3.302e-05,1.52e-06,1.592e-05
1646352657.2204812,18115,1646352657,215916872,,-0.010747314396698774,0.006954714084785749,0.9987250834289308,0.04882965200707988,-0.001864,-0.012199,-0.075759,0.351,0.009,-9.353,-3.303e-05,9.7e-07,1.573e-05
1646352657.24638,18116,1646352657,241016387,,-0.010603109740738182,0.006922957490764855,0.998680874659864,0.04976100191933436,-0.001672,-0.014253,-0.073736,0.273,-0.006,-9.17,-3.32e-05,6.2e-07,1.613e-05
1646352657.2711082,18117,1646352657,266007900,,-0.010441342432109705,0.006898405358227986,0.9986376785323745,0.05065745144792518,0.000833,-0.013987,-0.072144,0.498,-0.017,-9.768,-3.338e-05,8.000000000000001e-07,1.582e-05
1646352657.2963164,18118,1646352657,291033506,,-0.010280257250324554,0.006864584264774395,0.9985950612529104,0.05152763758445683,0.000733,-0.012,-0.069824,0.568,-0.073,-9.58,-3.329e-05,9.8e-07,1.5620000000000003e-05
1646352657.3210688,18119,1646352657,315835237,,-0.010091964149645388,0.00685490843618619,0.9985535904040228,0.052363055498782424,0.003737,-0.013853,-0.066928,0.448,-0.004,-9.689,-3.337e-05,9.8e-07,1.601e-05
1646352657.3462076,18120,1646352657,340783596,,-0.009920896694119358,0.006854215269969191,0.9985129987587661,0.0531637738652349,0.002071,-0.014934,-0.062683,0.4,-0.07,-9.407,-3.345000000000001e-05,1.35e-06,1.62e-05
1646352657.3708005,18121,1646352657,366083621,,-0.009775685545473582,0.0068631184840668895,0.9984728167555074,0.05393855557124785,0.00199,-0.012058,-0.061744,0.22,-0.011,-9.21,-3.345000000000001e-05,1.44e-06,1.6000000000000003e-05
1646352657.3954666,18122,1646352657,390925884,,-0.009657202797150793,0.006864347729486142,0.9984327582856535,0.05469594451588956,-7e-06,-0.010598,-0.059228,0.263,-0.033,-9.284,-3.337e-05,1.25e-06,1.611e-05
1646352657.420632,18123,1646352657,415994167,,-0.009582890761642954,0.006858935214600108,0.998392692301006,0.055436045785400984,-0.000974,-0.009899,-0.058093,0.133,-0.128,-9.101,-3.328e-05,1.16e-06,1.592e-05
1646352657.4461515,18124,1646352657,440835475,,-0.00952699716290303,0.006836969949201487,0.9983520137091951,0.05617605263603346,-0.000387,-0.004729,-0.058317,0.33,-0.055,-9.695,-3.346e-05,1.07e-06,1.601e-05
1646352657.4711297,18125,1646352657,465765237,,-0.009496462828083896,0.006833587524065966,0.9983118867036024,0.056890211298601716,0.000304,-0.000957,-0.057985,0.412,-0.232,-9.697,-3.355e-05,8.900000000000001e-07,1.6000000000000003e-05
1646352657.4956806,18126,1646352657,490962505,,-0.009466943599780295,0.006812741774261784,0.9982713671038045,0.05760417649005084,-0.000697,-0.001901,-0.055681,0.473,-0.162,-9.862,-3.363e-05,9.9e-07,1.5700000000000002e-05
1646352657.5205421,18127,1646352657,516000032,,-0.009455508915507347,0.006783996747495216,0.9982312348423044,0.05830070775288132,-8.7e-05,0.000645,-0.055473,0.522,-0.217,-9.764,-3.372e-05,1.17e-06,1.6289999999999998e-05
1646352657.5461004,18128,1646352657,540956497,,-0.009445780952297736,0.0067289416471176654,0.9981918213057147,0.05897954259648754,-0.005163,-0.002915,-0.055051,0.388,-0.068,-9.396,-3.311e-05,1.07e-06,1.612e-05
1646352657.5726476,18129,1646352657,566573619,,-0.009419406195640913,0.006663880171750429,0.99815373920057,0.05963204178878059,-0.007788,-0.004748,-0.050796,0.431,-0.068,-9.396,-3.355e-05,8.900000000000001e-07,1.581e-05
1646352657.5960765,18130,1646352657,590905666,,-0.009369848956727683,0.006553333763529618,0.9981178799650373,0.06024912813652292,-0.011614,-0.009436,-0.048218,0.282,-0.072,-9.077,-3.363e-05,8.900000000000001e-07,1.5010000000000002e-05
1646352657.621484,18131,1646352657,615757226,,-0.009296594562701894,0.006406054804897311,0.9980837026153317,0.06083961180878293,-0.01036,-0.011048,-0.044581,0.384,-0.072,-9.343,-3.38e-05,1.17e-06,1.6080000000000002e-05
1646352657.6444814,18132,1646352657,640733957,,-0.00919867881292699,0.006239345122997114,0.9980516585262724,0.061394965538629914,-0.011508,-0.010173,-0.04194,0.328,-0.12,-9.323,-3.38e-05,1.17e-06,1.5890000000000002e-05
1646352657.6705446,18133,1646352657,666123628,,-0.009084825398045946,0.006053712267224815,0.9980217031430624,0.06191525313437569,-0.0125,-0.008502,-0.040898,0.44,0.041,-9.945,-3.38e-05,9.9e-07,1.6380000000000002e-05
1646352657.694438,18134,1646352657,690904140,,-0.008961523452972657,0.00588460084937277,0.9979930410133969,0.06240955583144071,-0.009631,-0.008432,-0.037185,0.484,0.013,-9.588,-3.424e-05,8.200000000000001e-07,1.5570000000000002e-05
1646352657.7203953,18135,1646352657,715773105,,-0.008828784694392095,0.005731929089846415,0.997966264807854,0.0628691645816088,-0.010105,-0.013197,-0.035489,0.341,0.166,-9.527,-3.415e-05,1.18e-06,1.5870000000000002e-05
1646352657.745985,18136,1646352657,740855455,,-0.008711591371608502,0.005614769474814629,0.9979410844913009,0.06329434748731305,-0.009737,-0.009863,-0.032027,0.326,0.149,-9.52,-3.4410000000000004e-05,8.200000000000001e-07,1.616e-05
1646352657.7712796,18137,1646352657,765900373,,-0.00861034477061367,0.005524595956102949,0.9979165000664475,0.06370243086087843,-0.004625,-0.010852,-0.031696,0.231,0.18,-9.216,-3.4399999999999996e-05,1.6299999999999999e-06,1.634e-05
1646352657.794154,18138,1646352657,790096521,,-0.0084995364220153,0.005450901164341983,0.9978939510138908,0.06407579954237087,-0.000849,-0.009905,-0.029899,0.251,0.19,-9.51,-3.415e-05,1.27e-06,1.596e-05
1646352657.8189888,18139,1646352657,815179347,,-0.008403577735302209,0.005421494141100848,0.9978730996156806,0.06441478359754674,0.000383,-0.006496,-0.025477,0.219,0.147,-9.321,-3.4070000000000004e-05,9e-07,1.558e-05
1646352657.8456907,18140,1646352657,840929031,,-0.00828914108490618,0.005408237097856265,0.9978527494503788,0.06474512742969642,0.004606,-0.010167,-0.02448,0.325,0.369,-9.745,-3.381e-05,9.9e-07,1.619e-05
1646352657.8713923,18141,1646352657,865975856,,-0.008215130905571156,0.005449556732824626,0.9978350137179264,0.06502383681516882,0.006223,-0.00496,-0.020829,0.356,0.205,-9.633,-3.389e-05,8.1e-07,1.569e-05
1646352657.8950858,18142,1646352657,890145778,,-0.008148906530679768,0.0055084642446749914,0.9978198694789571,0.06525917726279314,0.006805,-0.002639,-0.017537,0.267,0.312,-9.839,-3.363e-05,9.9e-07,1.56e-05
1646352657.9210045,18143,1646352657,916504859,,-0.008107829336955565,0.005586185257890227,0.9978066218447101,0.06545993462076571,0.007065,-0.001344,-0.014214,0.215,0.207,-9.619,-3.415e-05,8.1e-07,1.577e-05
1646352657.94303,18144,1646352657,940218687,,-0.008085054623188497,0.005655833233416504,0.9977972326525092,0.0655997404962132,0.007047,-0.001299,-0.010223,0.024,0.096,-9.279,-3.415e-05,8.1e-07,1.637e-05
1646352657.969995,18145,1646352657,965775251,,-0.008071167850696559,0.0057257661405301285,0.997790036663145,0.06570475315675188,0.005855,-0.004108,-0.006167,0.147,0.155,-9.582,-3.424e-05,5.4e-07,1.6270000000000002e-05
1646352657.9966066,18146,1646352657,990999221,,-0.008074360189519363,0.005805198229349305,0.9977854918495499,0.06576637921916895,0.008515,-0.002001,-0.003553,0.158,-0.047,-9.289,-3.424e-05,1.18e-06,1.616e-05
1646352658.0207987,18147,1646352658,16107797,,-0.008059656509336804,0.005892049951769733,0.9977821873830025,0.06581057837086696,0.008687,0.000631,-0.002529,0.299,-0.028,-9.763,-3.406e-05,9.9e-07,1.548e-05
1646352658.0464156,18148,1646352658,41067361,,-0.00804463176998255,0.005987256625431968,0.9977816936808009,0.06581130915928568,0.008603,0.001442,0.001371,0.375,-0.114,-9.672,-3.414e-05,1.8100000000000002e-06,1.5759999999999998e-05
